"","date","COMID","name"
"16248",2012-03-25,17573747,"rainbow trout"
"16249",2012-03-26,17573747,"rainbow trout"
"16250",2012-03-27,17573747,"rainbow trout"
"16251",2012-03-28,17573747,"rainbow trout"
"16252",2012-03-29,17573747,"rainbow trout"
"16253",2012-03-30,17573747,"rainbow trout"
"16254",2012-03-31,17573747,"rainbow trout"
"16255",2012-04-01,17573747,"rainbow trout"
"16256",2012-04-02,17573747,"rainbow trout"
"16257",2012-04-03,17573747,"rainbow trout"
"16259",2012-04-04,17573747,"rainbow trout"
"16260",2012-04-05,17573747,"rainbow trout"
"16261",2012-04-06,17573747,"rainbow trout"
"16262",2012-04-07,17573747,"rainbow trout"
"16263",2012-04-08,17573747,"rainbow trout"
"16264",2012-04-09,17573747,"rainbow trout"
"16265",2012-04-10,17573747,"rainbow trout"
"16266",2012-04-11,17573747,"rainbow trout"
"16267",2012-04-12,17573747,"rainbow trout"
"16268",2012-04-13,17573747,"rainbow trout"
"16275",2012-04-14,17573747,"rainbow trout"
"16276",2012-04-15,17573747,"rainbow trout"
"16277",2012-04-16,17573747,"rainbow trout"
"16278",2012-04-17,17573747,"rainbow trout"
"16279",2012-04-18,17573747,"rainbow trout"
"16281",2012-04-19,17573747,"rainbow trout"
"16282",2012-04-20,17573747,"rainbow trout"
"16283",2012-04-21,17573747,"rainbow trout"
"16284",2012-04-22,17573747,"rainbow trout"
"16285",2012-04-23,17573747,"rainbow trout"
"16287",2012-04-24,17573747,"rainbow trout"
"16290",2012-04-25,17573747,"rainbow trout"
"16291",2012-04-26,17573747,"rainbow trout"
"16292",2012-04-27,17573747,"rainbow trout"
"16295",2012-04-28,17573747,"rainbow trout"
"16296",2012-04-29,17573747,"rainbow trout"
"16297",2012-04-30,17573747,"rainbow trout"
"16299",2012-05-01,17573747,"rainbow trout"
"16300",2012-05-02,17573747,"rainbow trout"
"16301",2012-05-03,17573747,"rainbow trout"
"16302",2012-05-04,17573747,"rainbow trout"
"16303",2012-05-05,17573747,"rainbow trout"
"16304",2012-05-06,17573747,"rainbow trout"
"16305",2012-05-07,17573747,"rainbow trout"
"16306",2012-05-08,17573747,"rainbow trout"
"16307",2012-05-09,17573747,"rainbow trout"
"16308",2012-05-10,17573747,"rainbow trout"
"16309",2012-05-11,17573747,"rainbow trout"
"16310",2012-05-12,17573747,"rainbow trout"
"16311",2012-05-13,17573747,"rainbow trout"
"16312",2012-05-14,17573747,"rainbow trout"
"16313",2012-05-15,17573747,"rainbow trout"
"16314",2012-05-16,17573747,"rainbow trout"
"16315",2012-05-17,17573747,"rainbow trout"
"16316",2012-05-18,17573747,"rainbow trout"
"16317",2012-05-19,17573747,"rainbow trout"
"16318",2012-05-20,17573747,"rainbow trout"
"16319",2012-05-21,17573747,"rainbow trout"
"16320",2012-05-22,17573747,"rainbow trout"
"16321",2012-05-23,17573747,"rainbow trout"
"16322",2012-05-24,17573747,"rainbow trout"
"16323",2012-05-25,17573747,"rainbow trout"
"16324",2012-05-26,17573747,"rainbow trout"
"16325",2012-05-27,17573747,"rainbow trout"
"16326",2012-05-28,17573747,"rainbow trout"
"16327",2012-05-29,17573747,"rainbow trout"
"16328",2012-05-30,17573747,"rainbow trout"
"16329",2012-05-31,17573747,"rainbow trout"
"16330",2012-06-01,17573747,"rainbow trout"
"16331",2012-06-02,17573747,"rainbow trout"
"16332",2012-06-03,17573747,"rainbow trout"
"16333",2012-06-04,17573747,"rainbow trout"
"16334",2012-06-05,17573747,"rainbow trout"
"16335",2012-06-06,17573747,"rainbow trout"
"16336",2012-06-07,17573747,"rainbow trout"
"16337",2012-06-08,17573747,"rainbow trout"
"16338",2012-06-09,17573747,"rainbow trout"
"16339",2012-06-10,17573747,"rainbow trout"
"16340",2012-06-11,17573747,"rainbow trout"
"16341",2012-06-12,17573747,"rainbow trout"
"16342",2012-06-13,17573747,"rainbow trout"
"16343",2012-06-14,17573747,"rainbow trout"
"16344",2012-06-15,17573747,"rainbow trout"
"16345",2012-06-16,17573747,"rainbow trout"
"16346",2012-06-17,17573747,"rainbow trout"
"16347",2012-06-18,17573747,"rainbow trout"
"16348",2012-06-19,17573747,"rainbow trout"
"16349",2012-06-20,17573747,"rainbow trout"
"16350",2012-06-21,17573747,"rainbow trout"
"16351",2012-06-22,17573747,"rainbow trout"
"16352",2012-06-23,17573747,"rainbow trout"
"16353",2012-06-24,17573747,"rainbow trout"
"16354",2012-06-25,17573747,"rainbow trout"
"16355",2012-06-26,17573747,"rainbow trout"
"16356",2012-06-27,17573747,"rainbow trout"
"16357",2012-06-28,17573747,"rainbow trout"
"16358",2012-06-29,17573747,"rainbow trout"
"16359",2013-01-14,17573747,"rainbow trout"
"16360",2013-01-15,17573747,"rainbow trout"
"16361",2013-01-16,17573747,"rainbow trout"
"16362",2013-01-17,17573747,"rainbow trout"
"16363",2013-01-18,17573747,"rainbow trout"
"16364",2013-01-19,17573747,"rainbow trout"
"16365",2013-01-20,17573747,"rainbow trout"
"16366",2013-01-21,17573747,"rainbow trout"
"16367",2013-01-22,17573747,"rainbow trout"
"16368",2013-01-23,17573747,"rainbow trout"
"16369",2013-01-24,17573747,"rainbow trout"
"16370",2013-01-25,17573747,"rainbow trout"
"16371",2013-01-26,17573747,"rainbow trout"
"16372",2013-01-27,17573747,"rainbow trout"
"16373",2013-01-28,17573747,"rainbow trout"
"16374",2013-01-29,17573747,"rainbow trout"
"16375",2013-01-30,17573747,"rainbow trout"
"16376",2013-01-31,17573747,"rainbow trout"
"16377",2013-02-01,17573747,"rainbow trout"
"16378",2013-02-02,17573747,"rainbow trout"
"16379",2013-02-03,17573747,"rainbow trout"
"16380",2013-02-04,17573747,"rainbow trout"
"16381",2013-02-05,17573747,"rainbow trout"
"16382",2013-02-06,17573747,"rainbow trout"
"16383",2013-02-07,17573747,"rainbow trout"
"16384",2013-02-08,17573747,"rainbow trout"
"16385",2013-02-09,17573747,"rainbow trout"
"16386",2013-02-10,17573747,"rainbow trout"
"16387",2013-02-11,17573747,"rainbow trout"
"16388",2013-02-12,17573747,"rainbow trout"
"16389",2013-02-13,17573747,"rainbow trout"
"16390",2013-02-14,17573747,"rainbow trout"
"16391",2013-02-15,17573747,"rainbow trout"
"16392",2013-02-16,17573747,"rainbow trout"
"16393",2013-02-17,17573747,"rainbow trout"
"16394",2013-02-18,17573747,"rainbow trout"
"16395",2013-02-19,17573747,"rainbow trout"
"16396",2013-02-20,17573747,"rainbow trout"
"16397",2013-02-21,17573747,"rainbow trout"
"16398",2013-02-22,17573747,"rainbow trout"
"16399",2013-02-23,17573747,"rainbow trout"
"16400",2013-02-24,17573747,"rainbow trout"
"16401",2013-02-25,17573747,"rainbow trout"
"16402",2013-02-26,17573747,"rainbow trout"
"16403",2013-02-27,17573747,"rainbow trout"
"16404",2013-02-28,17573747,"rainbow trout"
"16405",2013-03-01,17573747,"rainbow trout"
"16406",2013-03-02,17573747,"rainbow trout"
"16407",2013-03-03,17573747,"rainbow trout"
"16408",2013-03-04,17573747,"rainbow trout"
"16409",2013-03-05,17573747,"rainbow trout"
"16410",2013-03-06,17573747,"rainbow trout"
"16411",2013-03-07,17573747,"rainbow trout"
"16412",2013-03-08,17573747,"rainbow trout"
"16413",2013-03-09,17573747,"rainbow trout"
"16414",2013-03-10,17573747,"rainbow trout"
"16415",2013-03-11,17573747,"rainbow trout"
"16416",2013-03-12,17573747,"rainbow trout"
"16417",2013-03-13,17573747,"rainbow trout"
"16418",2013-03-14,17573747,"rainbow trout"
"16419",2013-03-15,17573747,"rainbow trout"
"16420",2013-03-16,17573747,"rainbow trout"
"16421",2013-03-17,17573747,"rainbow trout"
"16422",2013-03-18,17573747,"rainbow trout"
"16423",2013-03-19,17573747,"rainbow trout"
"16424",2013-03-20,17573747,"rainbow trout"
"16425",2013-03-21,17573747,"rainbow trout"
"16426",2013-03-22,17573747,"rainbow trout"
"16427",2013-03-23,17573747,"rainbow trout"
"16428",2013-03-24,17573747,"rainbow trout"
"16429",2013-03-25,17573747,"rainbow trout"
"16430",2013-03-26,17573747,"rainbow trout"
"16431",2013-03-27,17573747,"rainbow trout"
"16432",2013-03-28,17573747,"rainbow trout"
"16433",2013-03-29,17573747,"rainbow trout"
"16434",2013-03-30,17573747,"rainbow trout"
"16435",2013-03-31,17573747,"rainbow trout"
"16436",2013-04-01,17573747,"rainbow trout"
"16437",2013-04-02,17573747,"rainbow trout"
"16438",2013-04-03,17573747,"rainbow trout"
"16439",2013-04-04,17573747,"rainbow trout"
"16440",2013-04-05,17573747,"rainbow trout"
"16441",2013-04-06,17573747,"rainbow trout"
"16442",2013-04-07,17573747,"rainbow trout"
"16443",2013-04-08,17573747,"rainbow trout"
"16444",2013-04-09,17573747,"rainbow trout"
"16445",2013-04-10,17573747,"rainbow trout"
"16446",2013-04-11,17573747,"rainbow trout"
"16447",2013-04-12,17573747,"rainbow trout"
"16448",2013-04-13,17573747,"rainbow trout"
"16449",2013-04-14,17573747,"rainbow trout"
"16450",2013-04-15,17573747,"rainbow trout"
"16451",2013-04-16,17573747,"rainbow trout"
"16452",2013-04-17,17573747,"rainbow trout"
"16453",2013-04-18,17573747,"rainbow trout"
"16454",2013-04-19,17573747,"rainbow trout"
"16455",2013-04-20,17573747,"rainbow trout"
"16456",2013-04-21,17573747,"rainbow trout"
"16457",2013-04-22,17573747,"rainbow trout"
"16458",2013-04-23,17573747,"rainbow trout"
"16459",2013-04-24,17573747,"rainbow trout"
"16460",2013-04-25,17573747,"rainbow trout"
"16461",2013-04-26,17573747,"rainbow trout"
"16462",2013-04-27,17573747,"rainbow trout"
"16463",2013-04-28,17573747,"rainbow trout"
"16464",2013-04-29,17573747,"rainbow trout"
"16465",2013-04-30,17573747,"rainbow trout"
"16466",2013-05-01,17573747,"rainbow trout"
"16467",2013-05-02,17573747,"rainbow trout"
"16468",2013-05-03,17573747,"rainbow trout"
"16469",2013-05-04,17573747,"rainbow trout"
"16470",2013-05-05,17573747,"rainbow trout"
"16471",2013-05-06,17573747,"rainbow trout"
"16472",2013-05-07,17573747,"rainbow trout"
"16473",2013-05-08,17573747,"rainbow trout"
"16474",2013-05-09,17573747,"rainbow trout"
"16475",2013-05-10,17573747,"rainbow trout"
"16476",2013-05-11,17573747,"rainbow trout"
"16477",2013-05-12,17573747,"rainbow trout"
"16478",2013-05-13,17573747,"rainbow trout"
"16479",2013-05-14,17573747,"rainbow trout"
"16480",2013-05-15,17573747,"rainbow trout"
"16481",2013-05-16,17573747,"rainbow trout"
"16482",2013-05-17,17573747,"rainbow trout"
"16483",2013-05-18,17573747,"rainbow trout"
"16484",2013-05-19,17573747,"rainbow trout"
"16485",2013-05-20,17573747,"rainbow trout"
"16486",2013-05-21,17573747,"rainbow trout"
"16487",2013-05-22,17573747,"rainbow trout"
"16488",2013-05-23,17573747,"rainbow trout"
"16489",2013-05-24,17573747,"rainbow trout"
"16490",2013-05-25,17573747,"rainbow trout"
"16491",2013-05-26,17573747,"rainbow trout"
"16492",2013-05-27,17573747,"rainbow trout"
"16493",2013-05-28,17573747,"rainbow trout"
"16494",2013-05-29,17573747,"rainbow trout"
"16495",2013-05-30,17573747,"rainbow trout"
"16496",2013-05-31,17573747,"rainbow trout"
"16497",2013-06-01,17573747,"rainbow trout"
"16498",2004-10-04,17567979,"rainbow trout"
"16499",2004-10-04,17567979,"arroyo chub"
"16500",2004-10-04,17567979,"santa ana sucker"
"16501",2004-12-10,17569485,"rainbow trout"
"16502",2004-12-10,17569485,"arroyo chub"
"16503",2004-12-10,17569485,"santa ana sucker"
"16504",2004-09-03,17574157,"rainbow trout"
"16505",2004-09-03,17574157,"arroyo chub"
"16506",2004-09-03,17574157,"santa ana sucker"
"16507",1999-04-15,17574685,"least bell's vireo"
"16508",1999-04-27,17574685,"least bell's vireo"
"16509",1999-05-11,17574685,"least bell's vireo"
"16510",1999-05-26,17574685,"least bell's vireo"
"16511",1999-06-11,17574685,"least bell's vireo"
"16512",1999-06-24,17574685,"least bell's vireo"
"16513",1999-07-08,17574685,"least bell's vireo"
"16514",1999-07-23,17574685,"least bell's vireo"
"16515",2004-11-29,17567719,"rainbow trout"
"16519",2004-11-29,17567719,"arroyo chub"
"16523",2004-11-29,17567719,"santa ana sucker"
"16527",2017-05-01,17572409,"arroyo toad"
"16529",2015-05-01,17572409,"arroyo toad"
"16530",2016-05-01,17572409,"arroyo toad"
"16532",2004-11-02,17567611,"rainbow trout"
"16534",2004-11-02,17567611,"arroyo chub"
"16536",2004-11-02,17567611,"santa ana sucker"
"16538",2000-06-07,17574745,"least bell's vireo"
"16539",2000-07-01,17574745,"least bell's vireo"
"16540",2001-05-15,17574745,"least bell's vireo"
"16541",2001-06-16,17574745,"least bell's vireo"
"16542",2001-06-22,17574745,"least bell's vireo"
"16543",2001-07-07,17574745,"least bell's vireo"
"16544",2001-07-17,17574745,"least bell's vireo"
"16545",2003-05-26,17574745,"least bell's vireo"
"16546",2003-06-06,17574745,"least bell's vireo"
"16547",2003-06-17,17574745,"least bell's vireo"
"16548",2003-06-27,17574745,"least bell's vireo"
"16549",2003-07-02,17574745,"least bell's vireo"
"16550",2003-07-10,17574745,"least bell's vireo"
"16551",2005-05-27,17574745,"least bell's vireo"
"16552",2005-06-06,17574745,"least bell's vireo"
"16553",2005-06-16,17574745,"least bell's vireo"
"16554",2005-06-24,17574745,"least bell's vireo"
"16555",2005-07-05,17574745,"least bell's vireo"
"16556",2005-07-14,17574745,"least bell's vireo"
"16557",2017-04-28,17574745,"arroyo toad"
"16559",2017-05-01,17574745,"arroyo toad"
"16561",2017-05-22,17574745,"arroyo toad"
"16563",2017-06-09,17574745,"arroyo toad"
"16565",2017-06-21,17574745,"arroyo toad"
"16567",2017-06-27,17574745,"arroyo toad"
"16569",2017-06-30,17574745,"arroyo toad"
"16571",2017-05-08,17574745,"least bell's vireo"
"16572",2017-05-18,17574745,"least bell's vireo"
"16573",2017-05-30,17574745,"least bell's vireo"
"16574",2017-06-09,17574745,"least bell's vireo"
"16575",2017-06-20,17574745,"least bell's vireo"
"16576",2017-06-30,17574745,"least bell's vireo"
"16577",2017-07-12,17574745,"least bell's vireo"
"16578",2017-07-25,17574745,"least bell's vireo"
"16587",2008-06-11,17569405,"rainbow trout"
"16601",2008-06-11,17569405,"arroyo chub"
"16602",2008-06-11,17569405,"santa ana sucker"
"16603",2004-12-10,17569405,"rainbow trout"
"16604",2004-12-10,17569405,"arroyo chub"
"16605",2004-12-10,17569405,"santa ana sucker"
"16606",2004-09-04,17574039,"rainbow trout"
"16607",2004-09-04,17574039,"arroyo chub"
"16608",2004-09-04,17574039,"santa ana sucker"
"16609",2004-10-06,17567847,"rainbow trout"
"16610",2004-10-06,17567847,"arroyo chub"
"16611",2004-10-06,17567847,"santa ana sucker"
"16612",2004-12-10,17567397,"rainbow trout"
"16613",2004-12-10,17567397,"arroyo chub"
"16614",2004-12-10,17567397,"santa ana sucker"
"16615",2004-12-10,17567461,"rainbow trout"
"16616",2004-12-10,17567461,"arroyo chub"
"16617",2004-12-10,17567461,"santa ana sucker"
"16618",2004-11-20,17575863,"rainbow trout"
"16619",2004-11-20,17575863,"arroyo chub"
"16620",2004-11-20,17575863,"santa ana sucker"
"16621",2004-11-08,17573663,"rainbow trout"
"16624",2004-11-08,17573663,"arroyo chub"
"16627",2004-11-08,17573663,"santa ana sucker"
"16630",2004-11-20,17567791,"rainbow trout"
"16631",2004-11-20,17567791,"arroyo chub"
"16632",2004-11-20,17567791,"santa ana sucker"
"16633",2004-12-10,17575761,"rainbow trout"
"16634",2004-12-10,17575761,"arroyo chub"
"16635",2004-12-10,17575761,"santa ana sucker"
"16636",2004-10-30,17567893,"rainbow trout"
"16639",2004-10-30,17567893,"arroyo chub"
"16642",2004-10-30,17567893,"santa ana sucker"
"16645",2002-05-01,17574587,"arroyo chub"
"16646",2002-05-01,17574587,"santa ana sucker"
"16649",2005-04-21,17574587,"least bell's vireo"
"16650",2005-05-08,17574587,"least bell's vireo"
"16651",2005-05-23,17574587,"least bell's vireo"
"16652",2005-06-02,17574587,"least bell's vireo"
"16653",2005-06-11,17574587,"least bell's vireo"
"16654",2005-06-22,17574587,"least bell's vireo"
"16655",2005-07-03,17574587,"least bell's vireo"
"16656",2005-07-12,17574587,"least bell's vireo"
"16657",1991-05-01,17570107,"arroyo toad"
"16658",1992-05-01,17570107,"arroyo toad"
"16659",2002-05-01,17570107,"arroyo toad"
"16660",2003-05-01,17570107,"arroyo toad"
"16661",2004-05-01,17570107,"arroyo toad"
"16662",2005-05-01,17570107,"arroyo toad"
"16663",2010-05-01,17570107,"arroyo toad"
"16664",2011-05-01,17570107,"arroyo toad"
"16665",2012-05-01,17570107,"arroyo toad"
"16666",2013-05-01,17570107,"arroyo toad"
"16667",2014-05-01,17570107,"arroyo toad"
"16668",2015-05-01,17570107,"arroyo toad"
"16669",2016-05-01,17570107,"arroyo toad"
"16670",2017-05-01,17570107,"arroyo toad"
"16717",2014-05-01,17570107,"southwestern pond turtle"
"16722",2017-05-01,17570107,"southwestern pond turtle"
"16723",2004-12-10,17570107,"rainbow trout"
"16724",2004-12-10,17570107,"arroyo chub"
"16725",2004-12-10,17570107,"santa ana sucker"
"16726",1995-06-11,17575849,"arroyo chub"
"16727",1995-06-11,17575849,"santa ana sucker"
"16770",1995-05-22,17575849,"southwestern pond turtle"
"16771",1995-05-23,17575849,"southwestern pond turtle"
"16772",1995-05-24,17575849,"southwestern pond turtle"
"16773",1995-05-25,17575849,"southwestern pond turtle"
"16774",1995-05-26,17575849,"southwestern pond turtle"
"16775",1995-05-17,17575849,"arroyo toad"
"16776",1995-05-18,17575849,"arroyo toad"
"16777",1995-05-24,17575849,"arroyo toad"
"16778",1995-05-25,17575849,"arroyo toad"
"16779",1995-06-06,17575849,"arroyo toad"
"16780",2016-08-12,17575849,"least bell's vireo"
"16781",2008-06-16,17569995,"rainbow trout"
"16782",2008-06-16,17569995,"santa ana sucker"
"16783",2008-06-16,17569995,"arroyo chub"
"16784",2004-09-19,17570171,"rainbow trout"
"16786",2004-09-18,17570171,"rainbow trout"
"16787",2004-09-19,17570171,"arroyo chub"
"16789",2004-09-18,17570171,"arroyo chub"
"16790",2004-09-19,17570171,"santa ana sucker"
"16792",2004-09-18,17570171,"santa ana sucker"
"16793",2004-10-04,17567993,"rainbow trout"
"16794",2004-11-20,17567993,"rainbow trout"
"16795",2004-10-04,17567993,"arroyo chub"
"16796",2004-11-20,17567993,"arroyo chub"
"16797",2004-10-04,17567993,"santa ana sucker"
"16798",2004-11-20,17567993,"santa ana sucker"
"16799",1994-08-01,17567969,"rainbow trout"
"16800",1994-08-02,17567969,"rainbow trout"
"16801",1994-08-03,17567969,"rainbow trout"
"16802",1994-08-04,17567969,"rainbow trout"
"16803",1994-08-05,17567969,"rainbow trout"
"16804",1994-08-06,17567969,"rainbow trout"
"16805",1994-08-07,17567969,"rainbow trout"
"16806",1994-08-08,17567969,"rainbow trout"
"16807",1994-08-09,17567969,"rainbow trout"
"16808",1994-08-10,17567969,"rainbow trout"
"16809",1994-08-11,17567969,"rainbow trout"
"16810",2004-10-14,17567969,"rainbow trout"
"16812",2004-10-14,17567969,"arroyo chub"
"16814",2004-10-14,17567969,"santa ana sucker"
"16816",2008-06-11,17569471,"rainbow trout"
"16848",2008-06-11,17569471,"arroyo chub"
"16849",2008-06-11,17569471,"santa ana sucker"
"16904",2004-10-06,17567841,"rainbow trout"
"16908",2004-10-07,17567841,"rainbow trout"
"16909",2004-10-06,17567841,"arroyo chub"
"16913",2004-10-07,17567841,"arroyo chub"
"16914",2004-10-06,17567841,"santa ana sucker"
"16918",2004-10-07,17567841,"santa ana sucker"
"16919",2004-12-10,17570211,"rainbow trout"
"16920",2004-12-10,17570211,"arroyo chub"
"16921",2004-12-10,17570211,"santa ana sucker"
"16922",2002-05-01,17574691,"arroyo chub"
"16923",2002-05-01,17574691,"santa ana sucker"
"16938",1992-05-31,17574691,"arroyo chub"
"16939",1992-05-31,17574691,"santa ana sucker"
"16942",1993-08-08,17574691,"arroyo chub"
"16943",1993-08-08,17574691,"santa ana sucker"
"16958",1995-05-13,17574691,"arroyo chub"
"16959",1995-05-14,17574691,"arroyo chub"
"16960",1994-04-10,17574691,"southwestern pond turtle"
"16961",1994-07-10,17574691,"southwestern pond turtle"
"16971",1994-07-11,17574691,"southwestern pond turtle"
"16973",1994-07-12,17574691,"southwestern pond turtle"
"16979",1994-07-24,17574691,"southwestern pond turtle"
"16982",1994-08-22,17574691,"southwestern pond turtle"
"16984",1994-08-23,17574691,"southwestern pond turtle"
"16986",1994-08-25,17574691,"southwestern pond turtle"
"16987",2004-04-22,17574691,"least bell's vireo"
"16988",2004-05-07,17574691,"least bell's vireo"
"16989",2004-05-20,17574691,"least bell's vireo"
"16990",2004-05-31,17574691,"least bell's vireo"
"16991",2004-06-13,17574691,"least bell's vireo"
